#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
52.739093,0,0,0,0
52.995116,0,0,0,0
55.111489,0,0,0,0
56.299854,0,0,0,0
57.519709,0,0,0,0
57.985705,0,0,0,0
57.906019,0,0,0,0
58.077833,0,0,0,0
61.477281,0,0,0,0
57.971916,0,0,0,0
58.696943,0,0,0,0
62.582187,0,0,0,0
62.112474,0,0,0,0
65.863306,0,0,0,0
59.232528,0,0,0,0
60.027117,0,0,0,0
61.560405,0,0,0,0
62.003162,0,0,0,0
60.167875,0,0,0,0
62.792228,0,0,0,0
60.753286,0,0,0,0
60.584650,0,0,0,0
63.344121,0,0,0,0
62.576095,0,0,0,0
63.346333,0,0,0,0
71.815356,0,0,0,0
62.675952,0,0,0,0
60.197059,0,0,0,0
59.900933,0,0,0,0
61.283883,0,0,0,0
61.784503,0,0,0,0
63.032804,0,0,0,0
63.879304,0,0,0,0
60.740034,0,0,0,0
62.749969,0,0,0,0
78.871317,0,0,0,0
61.768886,0,0,0,0
63.438219,0,0,0,0
61.909209,0,0,0,0
61.708123,0,0,0,0
62.638416,0,0,0,0
64.941809,0,0,0,0
62.083965,0,0,0,0
64.410749,0,0,0,0
65.679507,0,0,0,0
65.490699,0,0,0,0
69.439130,0,0,0,0
67.255542,0,0,0,0
66.802228,0,0,0,0
68.476631,0,0,0,0
67.019239,0,0,0,0
73.289751,0,0,0,0
67.529975,0,0,0,0
66.998923,0,0,0,0
66.029170,0,0,0,0
66.034776,0,0,0,0
78.792637,0,0,0,0
67.290132,0,0,0,0
71.227304,0,0,0,0
68.115378,0,0,0,0
67.550620,0,0,0,0
67.497460,0,0,0,0
69.886282,0,0,0,0
70.629109,0,0,0,0
68.076051,0,0,0,0
69.234997,0,0,0,0
72.458754,0,0,0,0
71.303652,0,0,0,0
71.168265,0,0,0,0
75.561116,0,0,0,0
73.892688,0,0,0,0
75.185804,0,0,0,0
75.761279,0,0,0,0
75.075469,0,0,0,0
82.970626,0,0,0,0
76.860936,0,0,0,0
83.334685,0,0,0,0
83.824877,0,0,0,0
84.780098,0,0,0,0
84.492043,0,0,0,0
84.500832,0,0,0,0
85.569565,0,0,0,0
84.399550,0,0,0,0
79.002760,0,0,0,0
78.003137,0,0,0,0
77.417598,0,0,0,0
88.086623,0,0,0,0
76.576200,0,0,0,0
77.866399,0,0,0,0
78.677421,0,0,0,0
88.584250,0,0,0,0
76.347160,0,0,0,0
74.371753,0,0,0,0
76.331147,0,0,0,0
75.586638,0,0,0,0
75.413749,0,0,0,0
75.781781,0,0,0,0
78.518617,0,0,0,0
76.782960,0,0,0,0
80.829298,0,0,0,0
78.824834,0,0,0,0
78.690635,0,0,0,0
87.305606,0,0,0,0
79.042044,0,0,0,0
82.909785,0,0,0,0
85.911550,0,0,0,0
77.154261,0,0,0,0
88.138580,0,0,0,0
68.899414,0,0,0,0
85.496526,0,0,0,0
67.423562,0,0,0,0
68.127850,0,0,0,0
68.605535,0,0,0,0
70.200017,0,0,0,0
67.658295,0,0,0,0
68.709899,0,0,0,0
68.671434,0,0,0,0
69.288742,0,0,0,0
72.401719,0,0,0,0
66.670299,0,0,0,0
67.820817,0,0,0,0
67.458165,0,0,0,0
71.271832,0,0,0,0
67.903957,0,0,0,0
64.998534,0,0,0,0
67.666206,0,0,0,0
63.579175,0,0,0,0
63.589273,0,0,0,0
66.460805,0,0,0,0
66.731929,0,0,0,0
69.365095,0,0,0,0
68.816189,0,0,0,0
68.056033,0,0,0,0
73.893021,0,0,0,0
65.279816,0,0,0,0
67.691203,0,0,0,0
65.723899,0,0,0,0
67.317702,0,0,0,0
65.508789,0,0,0,0
66.467128,0,0,0,0
65.025479,0,0,0,0
67.002164,0,0,0,0
65.412298,0,0,0,0
67.096746,0,0,0,0
65.889432,0,0,0,0
65.933919,0,0,0,0
71.449081,0,0,0,0
64.754749,0,0,0,0
65.491550,0,0,0,0
68.602879,0,0,0,0
64.747139,0,0,0,0
63.529044,0,0,0,0
66.218643,0,0,0,0
63.809024,0,0,0,0
63.717708,0,0,0,0
63.686050,0,0,0,0
70.542362,0,0,0,0
64.778877,0,0,0,0
66.588164,0,0,0,0
68.244620,0,0,0,0
65.234721,0,0,0,0
62.684081,0,0,0,0
64.867629,0,0,0,0
62.887614,0,0,0,0
68.645974,0,0,0,0
60.750333,0,0,0,0
63.005467,0,0,0,0
61.101081,0,0,0,0
60.698310,0,0,0,0
61.309430,0,0,0,0
61.378315,0,0,0,0
61.028665,0,0,0,0
62.955758,0,0,0,0
60.478552,0,0,0,0
60.402550,0,0,0,0
63.368039,0,0,0,0
61.131060,0,0,0,0
63.737912,0,0,0,0
62.989244,0,0,0,0
65.996563,0,0,0,0
66.344329,0,0,0,0
74.272258,0,0,0,0
74.123698,0,0,0,0
66.843558,0,0,0,0
69.443913,0,0,0,0
72.506979,0,0,0,0
72.154522,0,0,0,0
72.804261,0,0,0,0
72.820236,0,0,0,0
72.943790,0,0,0,0
73.690649,0,0,0,0
73.895120,0,0,0,0
75.247852,0,0,0,0
75.954596,0,0,0,0
76.956852,0,0,0,0
75.901775,0,0,0,0
75.746384,0,0,0,0
76.300444,0,0,0,0
78.920435,0,0,0,0
77.707380,0,0,0,0
81.123703,0,0,0,0
81.617814,0,0,0,0
84.847623,0,0,0,0
96.332763,0,0,0,0
89.862554,0,0,0,0
91.575799,0,0,0,0
105.955446,0,0,0,0
105.571398,0,0,0,0
97.059626,0,0,0,0
98.741980,0,0,0,0
98.814407,0,0,0,0
101.918481,0,0,0,0
99.270724,0,0,0,0
108.388366,0,0,0,0
111.691396,0,0,0,0
102.626299,0,0,0,0
100.970478,0,0,0,0
101.486233,0,0,0,0
102.732574,0,0,0,0
105.307023,0,0,0,0
102.038566,0,0,0,0
106.250306,0,0,0,0
109.634215,0,0,0,0
104.920403,0,0,0,0
108.705847,0,0,0,0
116.859287,0,0,0,0
107.198868,0,0,0,0
106.326178,0,0,0,0
105.631633,0,0,0,0
104.045872,0,0,0,0
101.605424,0,0,0,0
103.257080,0,0,0,0
102.687122,0,0,0,0
105.062660,0,0,0,0
108.639116,0,0,0,0
108.265120,0,0,0,0
106.510966,0,0,0,0
105.525994,0,0,0,0
108.328021,0,0,0,0
102.489923,0,0,0,0
102.363564,0,0,0,0
95.294619,0,0,0,0
95.020139,0,0,0,0
95.109994,0,0,0,0
89.752667,0,0,0,0
90.281886,0,0,0,0
90.586333,0,0,0,0
91.667350,0,0,0,0
92.188317,0,0,0,0
91.357129,0,0,0,0
87.249193,0,0,0,0
86.291906,0,0,0,0
86.075843,0,0,0,0
86.453858,0,0,0,0
85.848158,0,0,0,0
86.797088,0,0,0,0
90.130545,0,0,0,0
92.222189,0,0,0,0
85.740186,0,0,0,0
81.937123,0,0,0,0
93.089550,0,0,0,0
82.639045,0,0,0,0
85.177855,0,0,0,0
82.058928,0,0,0,0
81.846178,0,0,0,0
84.481982,0,0,0,0
82.565245,0,0,0,0
86.395480,0,0,0,0
82.516381,0,0,0,0
84.097078,0,0,0,0
84.953357,0,0,0,0
84.255654,0,0,0,0
88.536319,0,0,0,0
85.806237,0,0,0,0
85.082069,0,0,0,0
85.472533,0,0,0,0
84.815376,0,0,0,0
84.502815,0,0,0,0
86.246696,0,0,0,0
86.300240,0,0,0,0
87.649177,0,0,0,0
86.118309,0,0,0,0
87.742561,0,0,0,0
96.572849,0,0,0,0
98.377025,0,0,0,0
94.671759,0,0,0,0
95.843088,0,0,0,0
96.160155,0,0,0,0
97.398041,0,0,0,0
100.097803,0,0,0,0
100.581189,0,0,0,0
99.546322,0,0,0,0
103.392947,0,0,0,0
102.740907,0,0,0,0
107.148239,0,0,0,0
104.278477,0,0,0,0
106.873581,0,0,0,0
106.236282,0,0,0,0
107.651112,0,0,0,0
108.517984,0,0,0,0
108.839392,0,0,0,0
105.411062,0,0,0,0
114.248162,0,0,0,0
109.033037,0,0,0,0
108.946352,0,0,0,0
111.691884,0,0,0,0
109.552772,0,0,0,0
109.289761,0,0,0,0
