#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
57.379788,0,0,0,0
57.848397,0,0,0,0
63.678870,0,0,0,0
57.771567,0,0,0,0
58.731802,0,0,0,0
58.369634,0,0,0,0
57.801998,0,0,0,0
61.823899,0,0,0,0
68.353497,0,0,0,0
59.011082,0,0,0,0
58.747321,0,0,0,0
59.999581,0,0,0,0
60.175583,0,0,0,0
61.924545,0,0,0,0
61.668070,0,0,0,0
60.766224,0,0,0,0
60.427443,0,0,0,0
59.210776,0,0,0,0
61.939866,0,0,0,0
58.276466,0,0,0,0
58.889990,0,0,0,0
57.181727,0,0,0,0
57.082135,0,0,0,0
59.050458,0,0,0,0
59.150865,0,0,0,0
57.910964,0,0,0,0
63.050256,0,0,0,0
67.363452,0,0,0,0
61.780949,0,0,0,0
59.940213,0,0,0,0
59.342449,0,0,0,0
59.065090,0,0,0,0
59.794622,0,0,0,0
57.566368,0,0,0,0
59.164800,0,0,0,0
58.395760,0,0,0,0
60.487877,0,0,0,0
57.972837,0,0,0,0
57.347461,0,0,0,0
57.835710,0,0,0,0
56.112506,0,0,0,0
56.492128,0,0,0,0
55.543854,0,0,0,0
56.657143,0,0,0,0
56.020369,0,0,0,0
58.183066,0,0,0,0
63.126104,0,0,0,0
56.379773,0,0,0,0
57.054821,0,0,0,0
56.288034,0,0,0,0
53.555981,0,0,0,0
53.310140,0,0,0,0
52.963061,0,0,0,0
55.131205,0,0,0,0
57.063794,0,0,0,0
55.879723,0,0,0,0
54.812876,0,0,0,0
51.312446,0,0,0,0
54.236700,0,0,0,0
49.139897,0,0,0,0
50.873797,0,0,0,0
49.657719,0,0,0,0
50.566714,0,0,0,0
50.319286,0,0,0,0
50.636541,0,0,0,0
50.495886,0,0,0,0
50.993257,0,0,0,0
52.458720,0,0,0,0
52.172094,0,0,0,0
51.886398,0,0,0,0
49.960589,0,0,0,0
47.738489,0,0,0,0
48.688364,0,0,0,0
48.106687,0,0,0,0
47.615918,0,0,0,0
48.733753,0,0,0,0
45.788310,0,0,0,0
44.448242,0,0,0,0
45.428221,0,0,0,0
44.576256,0,0,0,0
47.950085,0,0,0,0
44.696217,0,0,0,0
44.964856,0,0,0,0
44.609166,0,0,0,0
43.821796,0,0,0,0
42.972592,0,0,0,0
43.840943,0,0,0,0
42.489931,0,0,0,0
49.814660,0,0,0,0
45.380182,0,0,0,0
42.994317,0,0,0,0
51.169679,0,0,0,0
43.982753,0,0,0,0
44.415333,0,0,0,0
43.437681,0,0,0,0
44.556729,0,0,0,0
45.687121,0,0,0,0
49.894084,0,0,0,0
44.414466,0,0,0,0
45.945204,0,0,0,0
48.989461,0,0,0,0
44.769102,0,0,0,0
45.672685,0,0,0,0
46.143713,0,0,0,0
46.958875,0,0,0,0
48.312362,0,0,0,0
47.621971,0,0,0,0
47.592956,0,0,0,0
46.703119,0,0,0,0
46.912562,0,0,0,0
47.967646,0,0,0,0
53.004972,0,0,0,0
49.993351,0,0,0,0
48.156976,0,0,0,0
48.160913,0,0,0,0
49.390034,0,0,0,0
46.454792,0,0,0,0
45.848556,0,0,0,0
57.092645,0,0,0,0
46.772224,0,0,0,0
47.562764,0,0,0,0
48.847863,0,0,0,0
48.391061,0,0,0,0
52.593482,0,0,0,0
54.009450,0,0,0,0
52.188709,0,0,0,0
51.519789,0,0,0,0
50.963147,0,0,0,0
53.443563,0,0,0,0
52.107659,0,0,0,0
53.573715,0,0,0,0
55.971665,0,0,0,0
55.086424,0,0,0,0
55.093827,0,0,0,0
63.799282,0,0,0,0
58.425242,0,0,0,0
61.422113,0,0,0,0
57.939786,0,0,0,0
58.665441,0,0,0,0
58.637868,0,0,0,0
59.564612,0,0,0,0
62.217016,0,0,0,0
63.487005,0,0,0,0
62.529172,0,0,0,0
59.934243,0,0,0,0
67.709833,0,0,0,0
62.679172,0,0,0,0
60.717133,0,0,0,0
62.846261,0,0,0,0
61.065897,0,0,0,0
60.088088,0,0,0,0
62.215488,0,0,0,0
61.101897,0,0,0,0
65.025332,0,0,0,0
64.999989,0,0,0,0
62.271730,0,0,0,0
58.897469,0,0,0,0
63.291424,0,0,0,0
60.182784,0,0,0,0
60.160884,0,0,0,0
76.295745,0,0,0,0
61.574573,0,0,0,0
63.233335,0,0,0,0
61.166577,0,0,0,0
61.006639,0,0,0,0
61.701805,0,0,0,0
69.206884,0,0,0,0
59.274202,0,0,0,0
61.724759,0,0,0,0
61.682932,0,0,0,0
62.055082,0,0,0,0
64.170167,0,0,0,0
59.799054,0,0,0,0
62.472228,0,0,0,0
61.217764,0,0,0,0
64.431867,0,0,0,0
68.979464,0,0,0,0
66.092780,0,0,0,0
72.895572,0,0,0,0
69.856424,0,0,0,0
64.951369,0,0,0,0
72.801142,0,0,0,0
63.137174,0,0,0,0
68.500931,0,0,0,0
69.674539,0,0,0,0
61.868730,0,0,0,0
65.811410,0,0,0,0
68.401261,0,0,0,0
64.994746,0,0,0,0
65.001680,0,0,0,0
71.356256,0,0,0,0
65.517457,0,0,0,0
65.409040,0,0,0,0
68.750528,0,0,0,0
69.997887,0,0,0,0
70.616230,0,0,0,0
67.551657,0,0,0,0
68.930459,0,0,0,0
74.723667,0,0,0,0
79.844885,0,0,0,0
70.354573,0,0,0,0
74.513143,0,0,0,0
70.590103,0,0,0,0
73.970598,0,0,0,0
73.719639,0,0,0,0
73.308376,0,0,0,0
76.292247,0,0,0,0
78.998260,0,0,0,0
75.349822,0,0,0,0
83.561800,0,0,0,0
76.540362,0,0,0,0
83.169127,0,0,0,0
77.140904,0,0,0,0
76.890196,0,0,0,0
80.689524,0,0,0,0
79.127242,0,0,0,0
81.040306,0,0,0,0
75.987611,0,0,0,0
77.075579,0,0,0,0
74.446904,0,0,0,0
73.866353,0,0,0,0
75.364213,0,0,0,0
73.981068,0,0,0,0
79.268610,0,0,0,0
75.210124,0,0,0,0
74.322305,0,0,0,0
83.203781,0,0,0,0
77.454337,0,0,0,0
78.907486,0,0,0,0
86.427780,0,0,0,0
75.688693,0,0,0,0
84.443072,0,0,0,0
82.153075,0,0,0,0
85.347063,0,0,0,0
77.815761,0,0,0,0
81.221400,0,0,0,0
72.627981,0,0,0,0
72.707519,0,0,0,0
73.735757,0,0,0,0
