#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
42.606616,0,0,0,0
42.068906,0,0,0,0
45.813393,0,0,0,0
51.915521,0,0,0,0
43.421618,0,0,0,0
44.169804,0,0,0,0
45.586665,0,0,0,0
46.383286,0,0,0,0
45.755105,0,0,0,0
43.507272,0,0,0,0
44.611964,0,0,0,0
45.880684,0,0,0,0
44.918145,0,0,0,0
45.371579,0,0,0,0
46.075475,0,0,0,0
45.163977,0,0,0,0
51.411094,0,0,0,0
45.177541,0,0,0,0
45.880395,0,0,0,0
46.821388,0,0,0,0
45.395444,0,0,0,0
45.977032,0,0,0,0
45.751429,0,0,0,0
46.219277,0,0,0,0
46.558292,0,0,0,0
48.764116,0,0,0,0
47.173671,0,0,0,0
45.244827,0,0,0,0
46.782997,0,0,0,0
46.479038,0,0,0,0
45.684858,0,0,0,0
45.313969,0,0,0,0
47.671030,0,0,0,0
44.435656,0,0,0,0
46.964702,0,0,0,0
43.590158,0,0,0,0
43.553606,0,0,0,0
45.625746,0,0,0,0
43.705781,0,0,0,0
42.768517,0,0,0,0
43.870691,0,0,0,0
43.644614,0,0,0,0
43.044497,0,0,0,0
42.410319,0,0,0,0
41.590096,0,0,0,0
44.830588,0,0,0,0
42.373299,0,0,0,0
42.103401,0,0,0,0
40.975183,0,0,0,0
41.515747,0,0,0,0
44.162670,0,0,0,0
42.879615,0,0,0,0
48.914847,0,0,0,0
48.365835,0,0,0,0
44.354318,0,0,0,0
43.897611,0,0,0,0
43.896875,0,0,0,0
42.174127,0,0,0,0
45.971138,0,0,0,0
42.399112,0,0,0,0
42.165484,0,0,0,0
42.001139,0,0,0,0
41.780450,0,0,0,0
42.371012,0,0,0,0
44.141063,0,0,0,0
42.589300,0,0,0,0
42.376475,0,0,0,0
42.581186,0,0,0,0
54.066775,0,0,0,0
40.433176,0,0,0,0
43.214428,0,0,0,0
41.470153,0,0,0,0
41.005809,0,0,0,0
41.131575,0,0,0,0
43.170997,0,0,0,0
47.410429,0,0,0,0
41.745230,0,0,0,0
42.882928,0,0,0,0
41.816130,0,0,0,0
40.854770,0,0,0,0
41.484984,0,0,0,0
43.991225,0,0,0,0
42.296354,0,0,0,0
42.362854,0,0,0,0
43.457476,0,0,0,0
43.515612,0,0,0,0
40.125752,0,0,0,0
39.468332,0,0,0,0
39.687474,0,0,0,0
39.694408,0,0,0,0
41.198594,0,0,0,0
40.897701,0,0,0,0
39.703030,0,0,0,0
41.784410,0,0,0,0
41.308405,0,0,0,0
40.008111,0,0,0,0
40.063013,0,0,0,0
39.401071,0,0,0,0
40.397594,0,0,0,0
41.161819,0,0,0,0
40.551137,0,0,0,0
41.289388,0,0,0,0
42.799075,0,0,0,0
40.532781,0,0,0,0
40.401275,0,0,0,0
40.845505,0,0,0,0
47.343323,0,0,0,0
40.377372,0,0,0,0
43.757570,0,0,0,0
41.115203,0,0,0,0
40.958062,0,0,0,0
40.882246,0,0,0,0
41.056387,0,0,0,0
41.111624,0,0,0,0
41.430489,0,0,0,0
41.767460,0,0,0,0
41.419080,0,0,0,0
41.154733,0,0,0,0
60.416575,0,0,0,0
40.764908,0,0,0,0
40.448664,0,0,0,0
55.794487,0,0,0,0
42.835631,0,0,0,0
44.479326,0,0,0,0
41.506891,0,0,0,0
39.406235,0,0,0,0
64.108760,0,0,0,0
41.171092,0,0,0,0
43.325746,0,0,0,0
40.703302,0,0,0,0
40.132026,0,0,0,0
40.428100,0,0,0,0
40.995313,0,0,0,0
40.630267,0,0,0,0
43.032678,0,0,0,0
42.225705,0,0,0,0
64.457197,0,0,0,0
44.698607,0,0,0,0
44.868403,0,0,0,0
43.676061,0,0,0,0
47.907215,0,0,0,0
44.141834,0,0,0,0
44.705417,0,0,0,0
52.662650,0,0,0,0
50.046519,0,0,0,0
48.678009,0,0,0,0
45.943523,0,0,0,0
47.167421,0,0,0,0
46.204411,0,0,0,0
47.097792,0,0,0,0
47.372927,0,0,0,0
49.183212,0,0,0,0
49.020972,0,0,0,0
52.917081,0,0,0,0
55.930458,0,0,0,0
46.439953,0,0,0,0
48.587200,0,0,0,0
46.038418,0,0,0,0
45.586479,0,0,0,0
46.392591,0,0,0,0
46.013305,0,0,0,0
43.933839,0,0,0,0
43.944104,0,0,0,0
25.028057,0,0,0,0
46.750103,0,0,0,0
50.539473,0,0,0,0
43.452848,0,0,0,0
46.283714,0,0,0,0
42.361089,0,0,0,0
41.132378,0,0,0,0
42.823010,0,0,0,0
42.897895,0,0,0,0
45.018882,0,0,0,0
44.755452,0,0,0,0
42.587139,0,0,0,0
44.403756,0,0,0,0
44.420180,0,0,0,0
44.614580,0,0,0,0
47.677053,0,0,0,0
46.109439,0,0,0,0
46.755484,0,0,0,0
57.125555,0,0,0,0
47.285162,0,0,0,0
46.731177,0,0,0,0
46.652432,0,0,0,0
47.274318,0,0,0,0
46.118953,0,0,0,0
48.145410,0,0,0,0
47.821513,0,0,0,0
54.380905,0,0,0,0
48.848574,0,0,0,0
48.596039,0,0,0,0
50.221884,0,0,0,0
55.613652,0,0,0,0
48.801664,0,0,0,0
53.608750,0,0,0,0
49.516842,0,0,0,0
49.956840,0,0,0,0
50.628354,0,0,0,0
54.003965,0,0,0,0
49.936575,0,0,0,0
50.455794,0,0,0,0
51.009647,0,0,0,0
50.070931,0,0,0,0
52.580649,0,0,0,0
51.564970,0,0,0,0
55.282388,0,0,0,0
54.556595,0,0,0,0
53.588111,0,0,0,0
53.574619,0,0,0,0
54.745483,0,0,0,0
55.528747,0,0,0,0
56.034395,0,0,0,0
58.466323,0,0,0,0
57.505421,0,0,0,0
58.670356,0,0,0,0
55.750386,0,0,0,0
61.368910,0,0,0,0
60.114201,0,0,0,0
58.490971,0,0,0,0
57.212256,0,0,0,0
55.694319,0,0,0,0
55.585971,0,0,0,0
55.469917,0,0,0,0
55.290153,0,0,0,0
56.352631,0,0,0,0
60.028073,0,0,0,0
54.596887,0,0,0,0
62.251652,0,0,0,0
55.854307,0,0,0,0
55.615284,0,0,0,0
55.482177,0,0,0,0
55.450832,0,0,0,0
55.794476,0,0,0,0
71.476673,0,0,0,0
57.670927,0,0,0,0
57.690024,0,0,0,0
58.958414,0,0,0,0
57.840487,0,0,0,0
59.466020,0,0,0,0
57.908461,0,0,0,0
55.435116,0,0,0,0
56.264876,0,0,0,0
56.340436,0,0,0,0
58.911134,0,0,0,0
57.137754,0,0,0,0
61.544392,0,0,0,0
56.928460,0,0,0,0
55.826246,0,0,0,0
58.877139,0,0,0,0
55.320749,0,0,0,0
58.534480,0,0,0,0
56.546316,0,0,0,0
58.578822,0,0,0,0
58.019532,0,0,0,0
55.918721,0,0,0,0
57.315327,0,0,0,0
57.531452,0,0,0,0
61.044862,0,0,0,0
59.532374,0,0,0,0
60.016878,0,0,0,0
58.886578,0,0,0,0
62.750510,0,0,0,0
74.667368,0,0,0,0
66.878751,0,0,0,0
58.112690,0,0,0,0
58.808791,0,0,0,0
58.064064,0,0,0,0
59.644422,0,0,0,0
63.471549,0,0,0,0
65.414133,0,0,0,0
64.168422,0,0,0,0
58.658977,0,0,0,0
61.248847,0,0,0,0
59.670660,0,0,0,0
77.105660,0,0,0,0
58.166674,0,0,0,0
58.821723,0,0,0,0
64.873407,0,0,0,0
58.933965,0,0,0,0
63.460779,0,0,0,0
58.299888,0,0,0,0
63.992484,0,0,0,0
60.138628,0,0,0,0
58.809374,0,0,0,0
59.188906,0,0,0,0
60.198303,0,0,0,0
59.718065,0,0,0,0
63.731581,0,0,0,0
63.439337,0,0,0,0
58.136377,0,0,0,0
57.883957,0,0,0,0
58.348118,0,0,0,0
58.724396,0,0,0,0
64.424532,0,0,0,0
62.911228,0,0,0,0
72.844671,0,0,0,0
61.452560,0,0,0,0
63.907342,0,0,0,0
61.305355,0,0,0,0
66.386175,0,0,0,0
65.215798,0,0,0,0
59.394809,0,0,0,0
60.857069,0,0,0,0
61.521715,0,0,0,0
61.105782,0,0,0,0
61.433253,0,0,0,0
64.430273,0,0,0,0
63.109399,0,0,0,0
62.112487,0,0,0,0
61.470117,0,0,0,0
60.298674,0,0,0,0
58.147301,0,0,0,0
58.446644,0,0,0,0
56.993442,0,0,0,0
56.411478,0,0,0,0
62.787060,0,0,0,0
57.718176,0,0,0,0
59.227556,0,0,0,0
64.342546,0,0,0,0
58.233256,0,0,0,0
59.730235,0,0,0,0
58.803128,0,0,0,0
61.615479,0,0,0,0
61.616749,0,0,0,0
57.670619,0,0,0,0
61.541603,0,0,0,0
58.181698,0,0,0,0
56.149290,0,0,0,0
56.950339,0,0,0,0
56.167585,0,0,0,0
55.906725,0,0,0,0
55.008696,0,0,0,0
55.151377,0,0,0,0
54.841912,0,0,0,0
54.136262,0,0,0,0
54.737597,0,0,0,0
56.244201,0,0,0,0
55.804795,0,0,0,0
54.280910,0,0,0,0
53.798835,0,0,0,0
53.805023,0,0,0,0
53.324239,0,0,0,0
53.613790,0,0,0,0
52.197169,0,0,0,0
52.812173,0,0,0,0
64.936024,0,0,0,0
54.447035,0,0,0,0
54.290969,0,0,0,0
53.691085,0,0,0,0
53.917560,0,0,0,0
50.695461,0,0,0,0
52.975836,0,0,0,0
51.789159,0,0,0,0
51.405347,0,0,0,0
51.339139,0,0,0,0
50.950207,0,0,0,0
49.126747,0,0,0,0
48.812651,0,0,0,0
52.294657,0,0,0,0
55.427110,0,0,0,0
49.145301,0,0,0,0
48.740074,0,0,0,0
47.481831,0,0,0,0
47.759472,0,0,0,0
47.736750,0,0,0,0
49.090008,0,0,0,0
46.923032,0,0,0,0
45.385070,0,0,0,0
44.621198,0,0,0,0
47.966175,0,0,0,0
44.619194,0,0,0,0
43.363128,0,0,0,0
43.470227,0,0,0,0
44.584918,0,0,0,0
43.736076,0,0,0,0
44.547639,0,0,0,0
43.093922,0,0,0,0
45.903677,0,0,0,0
42.269901,0,0,0,0
43.021240,0,0,0,0
42.691426,0,0,0,0
44.001940,0,0,0,0
43.230113,0,0,0,0
42.649960,0,0,0,0
41.711647,0,0,0,0
44.023309,0,0,0,0
42.114793,0,0,0,0
41.535178,0,0,0,0
41.495353,0,0,0,0
42.726179,0,0,0,0
42.563421,0,0,0,0
43.605657,0,0,0,0
43.911016,0,0,0,0
43.091641,0,0,0,0
42.154900,0,0,0,0
43.931529,0,0,0,0
43.606713,0,0,0,0
43.428098,0,0,0,0
44.820592,0,0,0,0
44.888080,0,0,0,0
44.575294,0,0,0,0
44.707684,0,0,0,0
45.712728,0,0,0,0
45.814918,0,0,0,0
45.129631,0,0,0,0
48.150185,0,0,0,0
51.451538,0,0,0,0
45.906953,0,0,0,0
45.780536,0,0,0,0
46.368377,0,0,0,0
45.862004,0,0,0,0
46.874763,0,0,0,0
48.097171,0,0,0,0
49.155518,0,0,0,0
46.683073,0,0,0,0
50.570463,0,0,0,0
51.446411,0,0,0,0
46.845811,0,0,0,0
46.770246,0,0,0,0
46.747811,0,0,0,0
47.314742,0,0,0,0
46.963223,0,0,0,0
47.862284,0,0,0,0
48.392987,0,0,0,0
49.853637,0,0,0,0
52.146154,0,0,0,0
52.132473,0,0,0,0
52.429650,0,0,0,0
51.559117,0,0,0,0
52.865046,0,0,0,0
54.102869,0,0,0,0
54.284537,0,0,0,0
54.205557,0,0,0,0
56.685475,0,0,0,0
57.978898,0,0,0,0
58.795155,0,0,0,0
60.160506,0,0,0,0
63.573631,0,0,0,0
59.508351,0,0,0,0
57.931617,0,0,0,0
62.021875,0,0,0,0
57.681945,0,0,0,0
57.821659,0,0,0,0
59.709405,0,0,0,0
62.886739,0,0,0,0
59.835689,0,0,0,0
59.162066,0,0,0,0
62.056268,0,0,0,0
60.609917,0,0,0,0
63.099319,0,0,0,0
62.282080,0,0,0,0
60.311192,0,0,0,0
60.761529,0,0,0,0
58.374145,0,0,0,0
61.333082,0,0,0,0
60.895014,0,0,0,0
57.004482,0,0,0,0
58.617158,0,0,0,0
92.895625,0,0,0,0
59.452868,0,0,0,0
63.510742,0,0,0,0
57.805235,0,0,0,0
64.577247,0,0,0,0
58.915692,0,0,0,0
57.378846,0,0,0,0
59.464713,0,0,0,0
59.984710,0,0,0,0
57.954550,0,0,0,0
70.854347,0,0,0,0
66.808758,0,0,0,0
63.366778,0,0,0,0
69.052173,0,0,0,0
65.121197,0,0,0,0
72.030170,0,0,0,0
70.573656,0,0,0,0
64.653682,0,0,0,0
69.768407,0,0,0,0
63.498321,0,0,0,0
61.097859,0,0,0,0
60.388869,0,0,0,0
65.776086,0,0,0,0
66.476830,0,0,0,0
62.621088,0,0,0,0
68.905231,0,0,0,0
64.340474,0,0,0,0
66.177423,0,0,0,0
62.877498,0,0,0,0
63.684167,0,0,0,0
66.453783,0,0,0,0
65.206502,0,0,0,0
64.350032,0,0,0,0
64.676990,0,0,0,0
68.870673,0,0,0,0
72.700428,0,0,0,0
73.989853,0,0,0,0
74.419488,0,0,0,0
70.001454,0,0,0,0
69.746074,0,0,0,0
69.639290,0,0,0,0
70.168928,0,0,0,0
74.800064,0,0,0,0
80.574461,0,0,0,0
74.294325,0,0,0,0
79.233837,0,0,0,0
81.127201,0,0,0,0
77.678460,0,0,0,0
83.178882,0,0,0,0
90.955253,0,0,0,0
75.755453,0,0,0,0
80.569052,0,0,0,0
75.060597,0,0,0,0
83.697124,0,0,0,0
80.593283,0,0,0,0
82.091457,0,0,0,0
76.211135,0,0,0,0
76.460670,0,0,0,0
74.073214,0,0,0,0
76.353769,0,0,0,0
74.336241,0,0,0,0
84.142568,0,0,0,0
76.503035,0,0,0,0
85.393994,0,0,0,0
77.802076,0,0,0,0
77.556022,0,0,0,0
77.196570,0,0,0,0
75.156323,0,0,0,0
79.685177,0,0,0,0
77.748894,0,0,0,0
88.392979,0,0,0,0
79.321957,0,0,0,0
79.115065,0,0,0,0
81.778418,0,0,0,0
75.074437,0,0,0,0
78.434177,0,0,0,0
69.557436,0,0,0,0
78.286235,0,0,0,0
81.944783,0,0,0,0
77.881500,0,0,0,0
68.671103,0,0,0,0
75.327645,0,0,0,0
66.517331,0,0,0,0
76.524284,0,0,0,0
66.644271,0,0,0,0
68.082032,0,0,0,0
67.120397,0,0,0,0
66.074403,0,0,0,0
66.703054,0,0,0,0
75.711986,0,0,0,0
64.661355,0,0,0,0
65.197625,0,0,0,0
63.414814,0,0,0,0
65.265480,0,0,0,0
76.843204,0,0,0,0
63.379253,0,0,0,0
64.320190,0,0,0,0
61.157126,0,0,0,0
60.972101,0,0,0,0
65.889712,0,0,0,0
64.042251,0,0,0,0
63.264759,0,0,0,0
63.238703,0,0,0,0
63.089945,0,0,0,0
64.575249,0,0,0,0
66.522212,0,0,0,0
62.644693,0,0,0,0
62.491410,0,0,0,0
62.028317,0,0,0,0
61.698551,0,0,0,0
68.572561,0,0,0,0
63.015332,0,0,0,0
68.629303,0,0,0,0
65.362741,0,0,0,0
65.569010,0,0,0,0
69.890585,0,0,0,0
61.580530,0,0,0,0
63.117878,0,0,0,0
61.152911,0,0,0,0
66.043503,0,0,0,0
60.562437,0,0,0,0
62.020793,0,0,0,0
67.481353,0,0,0,0
65.372585,0,0,0,0
61.279825,0,0,0,0
62.211761,0,0,0,0
74.237226,0,0,0,0
61.226086,0,0,0,0
62.323241,0,0,0,0
62.950944,0,0,0,0
58.010600,0,0,0,0
58.160338,0,0,0,0
61.387743,0,0,0,0
60.359378,0,0,0,0
59.148942,0,0,0,0
60.905915,0,0,0,0
62.746529,0,0,0,0
58.869770,0,0,0,0
60.268564,0,0,0,0
60.016786,0,0,0,0
59.369913,0,0,0,0
62.862534,0,0,0,0
62.661755,0,0,0,0
57.919803,0,0,0,0
59.066336,0,0,0,0
73.342904,0,0,0,0
60.367250,0,0,0,0
61.370719,0,0,0,0
72.020889,0,0,0,0
64.060845,0,0,0,0
62.777199,0,0,0,0
67.459063,0,0,0,0
73.384371,0,0,0,0
72.023942,0,0,0,0
66.436748,0,0,0,0
75.382744,0,0,0,0
72.651554,0,0,0,0
70.300687,0,0,0,0
72.727181,0,0,0,0
70.847574,0,0,0,0
71.764002,0,0,0,0
73.732099,0,0,0,0
74.368806,0,0,0,0
73.803967,0,0,0,0
74.620999,0,0,0,0
77.975377,0,0,0,0
75.666764,0,0,0,0
75.838162,0,0,0,0
76.604714,0,0,0,0
78.579774,0,0,0,0
82.522232,0,0,0,0
115.511202,0,0,0,0
88.041162,0,0,0,0
89.738229,0,0,0,0
100.849536,0,0,0,0
95.533360,0,0,0,0
104.335135,0,0,0,0
99.222102,0,0,0,0
101.334297,0,0,0,0
115.063478,0,0,0,0
100.302029,0,0,0,0
101.030930,0,0,0,0
99.426546,0,0,0,0
98.909435,0,0,0,0
106.246132,0,0,0,0
101.061965,0,0,0,0
100.877455,0,0,0,0
103.867692,0,0,0,0
120.189619,0,0,0,0
124.573915,0,0,0,0
102.423301,0,0,0,0
104.712667,0,0,0,0
106.834908,0,0,0,0
104.294820,0,0,0,0
101.104876,0,0,0,0
101.065367,0,0,0,0
100.425112,0,0,0,0
97.095295,0,0,0,0
99.562586,0,0,0,0
100.632791,0,0,0,0
101.999958,0,0,0,0
102.151090,0,0,0,0
99.674013,0,0,0,0
100.975126,0,0,0,0
103.318014,0,0,0,0
93.718517,0,0,0,0
90.238179,0,0,0,0
91.350355,0,0,0,0
90.256040,0,0,0,0
89.834565,0,0,0,0
104.275769,0,0,0,0
87.458131,0,0,0,0
92.757958,0,0,0,0
89.044536,0,0,0,0
84.071968,0,0,0,0
87.211151,0,0,0,0
84.456492,0,0,0,0
82.008173,0,0,0,0
80.927972,0,0,0,0
83.519755,0,0,0,0
80.870677,0,0,0,0
80.492127,0,0,0,0
79.322562,0,0,0,0
79.405449,0,0,0,0
81.068208,0,0,0,0
79.273766,0,0,0,0
84.106782,0,0,0,0
79.951396,0,0,0,0
82.423804,0,0,0,0
79.702154,0,0,0,0
79.754858,0,0,0,0
81.787368,0,0,0,0
80.765066,0,0,0,0
81.541122,0,0,0,0
84.757424,0,0,0,0
82.128505,0,0,0,0
83.856779,0,0,0,0
82.991388,0,0,0,0
84.937797,0,0,0,0
92.088600,0,0,0,0
90.614838,0,0,0,0
83.582302,0,0,0,0
84.239668,0,0,0,0
83.313934,0,0,0,0
83.402478,0,0,0,0
85.169752,0,0,0,0
93.530019,0,0,0,0
91.476890,0,0,0,0
96.478341,0,0,0,0
99.398844,0,0,0,0
93.900333,0,0,0,0
95.628004,0,0,0,0
96.630887,0,0,0,0
108.838075,0,0,0,0
96.711543,0,0,0,0
94.974272,0,0,0,0
108.627222,0,0,0,0
117.781748,0,0,0,0
101.664823,0,0,0,0
100.554761,0,0,0,0
103.169984,0,0,0,0
104.695207,0,0,0,0
107.753200,0,0,0,0
103.530618,0,0,0,0
110.133165,0,0,0,0
102.141675,0,0,0,0
105.612825,0,0,0,0
100.118207,0,0,0,0
104.244607,0,0,0,0
115.949564,0,0,0,0
100.036786,0,0,0,0
106.729161,0,0,0,0
102.054307,0,0,0,0
100.859530,0,0,0,0
104.434336,0,0,0,0
101.245789,0,0,0,0
98.893622,0,0,0,0
104.166461,0,0,0,0
108.186729,0,0,0,0
109.239495,0,0,0,0
110.361696,0,0,0,0
102.990184,0,0,0,0
103.461680,0,0,0,0
108.224501,0,0,0,0
109.659717,0,0,0,0
113.571687,0,0,0,0
113.530566,0,0,0,0
108.768397,0,0,0,0
110.161212,0,0,0,0
109.279475,0,0,0,0
114.523914,0,0,0,0
112.434507,0,0,0,0
114.528035,0,0,0,0
118.325170,0,0,0,0
112.507389,0,0,0,0
127.698318,0,0,0,0
116.841680,0,0,0,0
114.124267,0,0,0,0
121.003232,0,0,0,0
112.810580,0,0,0,0
115.664794,0,0,0,0
115.438851,0,0,0,0
115.296233,0,0,0,0
121.805679,0,0,0,0
114.244481,0,0,0,0
114.806968,0,0,0,0
112.284183,0,0,0,0
111.344587,0,0,0,0
113.863652,0,0,0,0
113.210275,0,0,0,0
113.984155,0,0,0,0
111.223646,0,0,0,0
109.165260,0,0,0,0
111.682670,0,0,0,0
107.600436,0,0,0,0
106.189589,0,0,0,0
105.788776,0,0,0,0
109.086837,0,0,0,0
101.879296,0,0,0,0
102.138669,0,0,0,0
103.309179,0,0,0,0
111.886832,0,0,0,0
106.617749,0,0,0,0
103.441702,0,0,0,0
102.404562,0,0,0,0
97.436654,0,0,0,0
98.852268,0,0,0,0
97.065802,0,0,0,0
102.229495,0,0,0,0
100.469131,0,0,0,0
96.623094,0,0,0,0
97.290702,0,0,0,0
104.611681,0,0,0,0
104.778342,0,0,0,0
97.305164,0,0,0,0
96.003885,0,0,0,0
96.259382,0,0,0,0
100.131148,0,0,0,0
98.879384,0,0,0,0
102.075568,0,0,0,0
100.860485,0,0,0,0
102.267900,0,0,0,0
102.367282,0,0,0,0
99.126334,0,0,0,0
98.694711,0,0,0,0
99.784145,0,0,0,0
92.904042,0,0,0,0
93.965520,0,0,0,0
92.246865,0,0,0,0
99.960461,0,0,0,0
95.722607,0,0,0,0
92.680745,0,0,0,0
91.542809,0,0,0,0
89.893925,0,0,0,0
92.132765,0,0,0,0
90.566574,0,0,0,0
91.182402,0,0,0,0
92.793161,0,0,0,0
91.931051,0,0,0,0
90.743896,0,0,0,0
89.568270,0,0,0,0
90.278575,0,0,0,0
94.843769,0,0,0,0
93.366364,0,0,0,0
100.935267,0,0,0,0
99.886311,0,0,0,0
111.520873,0,0,0,0
100.203159,0,0,0,0
104.424214,0,0,0,0
104.387631,0,0,0,0
114.206289,0,0,0,0
112.078208,0,0,0,0
109.521072,0,0,0,0
111.380700,0,0,0,0
112.575601,0,0,0,0
108.819540,0,0,0,0
118.141715,0,0,0,0
110.334678,0,0,0,0
141.031972,0,0,0,0
109.616638,0,0,0,0
117.805756,0,0,0,0
111.783085,0,0,0,0
111.510853,0,0,0,0
114.132000,0,0,0,0
111.845179,0,0,0,0
105.971380,0,0,0,0
110.439345,0,0,0,0
109.482891,0,0,0,0
104.690562,0,0,0,0
105.889958,0,0,0,0
105.490864,0,0,0,0
109.156361,0,0,0,0
107.339702,0,0,0,0
107.713735,0,0,0,0
108.189830,0,0,0,0
116.135039,0,0,0,0
97.588495,0,0,0,0
101.206198,0,0,0,0
96.996719,0,0,0,0
91.271767,0,0,0,0
86.389919,0,0,0,0
86.823014,0,0,0,0
88.558800,0,0,0,0
81.036206,0,0,0,0
81.564752,0,0,0,0
78.879948,0,0,0,0
76.091026,0,0,0,0
