#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
45.094469,0,0,0,0
38.658399,0,0,0,0
39.883940,0,0,0,0
24.288701,0,0,0,0
22.189691,0,0,0,0
35.386942,0,0,0,0
35.755420,0,0,0,0
40.901202,0,0,0,0
37.760846,0,0,0,0
41.093093,0,0,0,0
36.505710,0,0,0,0
35.750649,0,0,0,0
37.411663,0,0,0,0
49.479142,0,0,0,0
36.451472,0,0,0,0
48.155079,0,0,0,0
37.781541,0,0,0,0
37.269426,0,0,0,0
43.122093,0,0,0,0
37.496671,0,0,0,0
38.265384,0,0,0,0
41.826562,0,0,0,0
49.490452,0,0,0,0
50.531973,0,0,0,0
53.310878,0,0,0,0
38.665312,0,0,0,0
40.284138,0,0,0,0
41.734678,0,0,0,0
41.623372,0,0,0,0
41.379729,0,0,0,0
43.162707,0,0,0,0
51.639519,0,0,0,0
44.230354,0,0,0,0
41.639086,0,0,0,0
43.239626,0,0,0,0
43.889701,0,0,0,0
47.358515,0,0,0,0
47.133679,0,0,0,0
45.464267,0,0,0,0
46.759430,0,0,0,0
58.959130,0,0,0,0
44.407762,0,0,0,0
45.236118,0,0,0,0
45.751940,0,0,0,0
46.118043,0,0,0,0
59.103176,0,0,0,0
45.887255,0,0,0,0
43.008852,0,0,0,0
49.919690,0,0,0,0
52.818782,0,0,0,0
43.291803,0,0,0,0
45.692030,0,0,0,0
28.388839,0,0,0,0
42.320971,0,0,0,0
41.084981,0,0,0,0
38.685885,0,0,0,0
37.801480,0,0,0,0
39.480587,0,0,0,0
40.051667,0,0,0,0
40.813176,0,0,0,0
40.665085,0,0,0,0
42.242754,0,0,0,0
48.993119,0,0,0,0
41.453560,0,0,0,0
42.398440,0,0,0,0
43.650913,0,0,0,0
43.136411,0,0,0,0
43.554001,0,0,0,0
43.233423,0,0,0,0
43.684779,0,0,0,0
43.685466,0,0,0,0
45.590305,0,0,0,0
43.805709,0,0,0,0
50.173721,0,0,0,0
43.609781,0,0,0,0
44.144617,0,0,0,0
47.625784,0,0,0,0
53.822314,0,0,0,0
44.308998,0,0,0,0
45.682667,0,0,0,0
44.886045,0,0,0,0
45.005940,0,0,0,0
46.516971,0,0,0,0
47.336383,0,0,0,0
47.944787,0,0,0,0
48.743341,0,0,0,0
53.652149,0,0,0,0
64.256030,0,0,0,0
56.893445,0,0,0,0
51.864883,0,0,0,0
48.816977,0,0,0,0
50.570357,0,0,0,0
50.379479,0,0,0,0
57.368131,0,0,0,0
51.819768,0,0,0,0
52.656752,0,0,0,0
60.128133,0,0,0,0
57.682247,0,0,0,0
54.853035,0,0,0,0
55.272400,0,0,0,0
55.145464,0,0,0,0
59.463001,0,0,0,0
54.363377,0,0,0,0
54.942077,0,0,0,0
53.818271,0,0,0,0
55.436422,0,0,0,0
58.878241,0,0,0,0
57.210999,0,0,0,0
55.385880,0,0,0,0
61.496667,0,0,0,0
56.699119,0,0,0,0
62.118494,0,0,0,0
59.289122,0,0,0,0
64.173393,0,0,0,0
58.671952,0,0,0,0
59.200730,0,0,0,0
63.486410,0,0,0,0
62.361098,0,0,0,0
56.205429,0,0,0,0
58.158551,0,0,0,0
59.107747,0,0,0,0
56.286790,0,0,0,0
56.243212,0,0,0,0
60.124930,0,0,0,0
54.791538,0,0,0,0
58.515555,0,0,0,0
56.314932,0,0,0,0
59.260538,0,0,0,0
61.574999,0,0,0,0
65.199160,0,0,0,0
56.923585,0,0,0,0
59.825009,0,0,0,0
57.232129,0,0,0,0
56.161299,0,0,0,0
55.052029,0,0,0,0
57.772477,0,0,0,0
59.698770,0,0,0,0
55.190479,0,0,0,0
55.316278,0,0,0,0
58.386799,0,0,0,0
59.859136,0,0,0,0
57.257233,0,0,0,0
57.988160,0,0,0,0
57.551624,0,0,0,0
55.887193,0,0,0,0
59.377092,0,0,0,0
57.810695,0,0,0,0
59.322179,0,0,0,0
59.162064,0,0,0,0
59.618757,0,0,0,0
62.490012,0,0,0,0
83.057135,0,0,0,0
59.906991,0,0,0,0
58.489262,0,0,0,0
69.000945,0,0,0,0
64.376928,0,0,0,0
81.681401,0,0,0,0
62.916300,0,0,0,0
58.458696,0,0,0,0
59.013252,0,0,0,0
59.047249,0,0,0,0
58.333700,0,0,0,0
60.014794,0,0,0,0
73.072692,0,0,0,0
59.331494,0,0,0,0
59.094426,0,0,0,0
62.780528,0,0,0,0
57.496547,0,0,0,0
62.794887,0,0,0,0
57.146625,0,0,0,0
56.712365,0,0,0,0
56.599511,0,0,0,0
57.137315,0,0,0,0
58.700068,0,0,0,0
61.587791,0,0,0,0
56.688484,0,0,0,0
60.103362,0,0,0,0
58.269620,0,0,0,0
57.894067,0,0,0,0
57.542173,0,0,0,0
58.854752,0,0,0,0
61.471073,0,0,0,0
56.676694,0,0,0,0
56.443531,0,0,0,0
61.274747,0,0,0,0
62.855931,0,0,0,0
59.703029,0,0,0,0
60.079311,0,0,0,0
60.132430,0,0,0,0
67.843453,0,0,0,0
60.605552,0,0,0,0
59.706600,0,0,0,0
60.061706,0,0,0,0
61.297761,0,0,0,0
60.710367,0,0,0,0
62.638709,0,0,0,0
61.310939,0,0,0,0
61.985713,0,0,0,0
61.682957,0,0,0,0
74.639524,0,0,0,0
67.140708,0,0,0,0
62.959165,0,0,0,0
60.489446,0,0,0,0
59.784744,0,0,0,0
58.292052,0,0,0,0
58.434394,0,0,0,0
61.251365,0,0,0,0
60.572234,0,0,0,0
64.354488,0,0,0,0
57.424229,0,0,0,0
73.098280,0,0,0,0
60.241482,0,0,0,0
60.279809,0,0,0,0
59.153076,0,0,0,0
58.919775,0,0,0,0
59.792161,0,0,0,0
60.352549,0,0,0,0
63.365229,0,0,0,0
59.762858,0,0,0,0
58.564118,0,0,0,0
65.969135,0,0,0,0
56.378074,0,0,0,0
55.367213,0,0,0,0
56.433117,0,0,0,0
62.052065,0,0,0,0
56.562089,0,0,0,0
56.825466,0,0,0,0
55.554541,0,0,0,0
55.718667,0,0,0,0
55.458703,0,0,0,0
54.401912,0,0,0,0
55.980372,0,0,0,0
54.599082,0,0,0,0
54.753908,0,0,0,0
55.764934,0,0,0,0
54.764600,0,0,0,0
53.073857,0,0,0,0
53.360101,0,0,0,0
56.031374,0,0,0,0
52.970891,0,0,0,0
56.417460,0,0,0,0
54.507347,0,0,0,0
54.806398,0,0,0,0
56.915760,0,0,0,0
57.154424,0,0,0,0
52.797366,0,0,0,0
53.181428,0,0,0,0
51.066227,0,0,0,0
52.234937,0,0,0,0
52.158913,0,0,0,0
53.368266,0,0,0,0
50.689430,0,0,0,0
70.335657,0,0,0,0
47.319177,0,0,0,0
46.726316,0,0,0,0
46.027122,0,0,0,0
47.150557,0,0,0,0
48.063381,0,0,0,0
48.344695,0,0,0,0
51.037963,0,0,0,0
47.337587,0,0,0,0
49.678965,0,0,0,0
44.331576,0,0,0,0
52.441245,0,0,0,0
44.231850,0,0,0,0
45.576614,0,0,0,0
45.175489,0,0,0,0
43.788807,0,0,0,0
44.830193,0,0,0,0
44.549669,0,0,0,0
43.792745,0,0,0,0
43.461995,0,0,0,0
44.134190,0,0,0,0
43.208095,0,0,0,0
43.407661,0,0,0,0
42.710283,0,0,0,0
42.199683,0,0,0,0
43.335866,0,0,0,0
41.461797,0,0,0,0
45.477355,0,0,0,0
42.330461,0,0,0,0
42.490132,0,0,0,0
41.762608,0,0,0,0
45.334110,0,0,0,0
44.594013,0,0,0,0
47.550962,0,0,0,0
48.355178,0,0,0,0
45.541432,0,0,0,0
44.631654,0,0,0,0
44.882266,0,0,0,0
44.791827,0,0,0,0
43.716938,0,0,0,0
43.868451,0,0,0,0
44.144300,0,0,0,0
44.489557,0,0,0,0
44.409025,0,0,0,0
46.204265,0,0,0,0
43.876937,0,0,0,0
45.688019,0,0,0,0
45.149853,0,0,0,0
46.691681,0,0,0,0
48.798701,0,0,0,0
46.979920,0,0,0,0
47.015142,0,0,0,0
47.696001,0,0,0,0
46.652574,0,0,0,0
46.794748,0,0,0,0
46.824296,0,0,0,0
49.834090,0,0,0,0
47.628289,0,0,0,0
47.097048,0,0,0,0
48.470794,0,0,0,0
46.463208,0,0,0,0
46.432546,0,0,0,0
47.397397,0,0,0,0
50.233306,0,0,0,0
49.311209,0,0,0,0
48.599094,0,0,0,0
57.757116,0,0,0,0
51.777670,0,0,0,0
53.354826,0,0,0,0
50.654750,0,0,0,0
51.841541,0,0,0,0
54.433470,0,0,0,0
60.614953,0,0,0,0
55.978148,0,0,0,0
54.480181,0,0,0,0
58.326414,0,0,0,0
56.422526,0,0,0,0
57.099191,0,0,0,0
56.870432,0,0,0,0
69.078588,0,0,0,0
65.355986,0,0,0,0
62.477334,0,0,0,0
55.925345,0,0,0,0
56.735238,0,0,0,0
59.750714,0,0,0,0
59.447664,0,0,0,0
59.312698,0,0,0,0
57.499979,0,0,0,0
63.860001,0,0,0,0
59.014340,0,0,0,0
67.925685,0,0,0,0
61.484998,0,0,0,0
57.776967,0,0,0,0
58.936496,0,0,0,0
60.047032,0,0,0,0
60.357373,0,0,0,0
60.232908,0,0,0,0
57.892613,0,0,0,0
61.590366,0,0,0,0
55.786882,0,0,0,0
59.070835,0,0,0,0
60.148063,0,0,0,0
60.655933,0,0,0,0
59.602410,0,0,0,0
61.394196,0,0,0,0
62.211109,0,0,0,0
58.909922,0,0,0,0
59.829063,0,0,0,0
70.205701,0,0,0,0
59.313224,0,0,0,0
61.275912,0,0,0,0
59.275193,0,0,0,0
60.344308,0,0,0,0
66.674150,0,0,0,0
69.136110,0,0,0,0
76.897722,0,0,0,0
65.322700,0,0,0,0
66.210401,0,0,0,0
66.651622,0,0,0,0
65.641062,0,0,0,0
61.785270,0,0,0,0
61.625794,0,0,0,0
68.104527,0,0,0,0
63.374942,0,0,0,0
66.933202,0,0,0,0
71.051057,0,0,0,0
73.586142,0,0,0,0
64.171253,0,0,0,0
74.907246,0,0,0,0
66.977759,0,0,0,0
76.791417,0,0,0,0
65.348320,0,0,0,0
72.342142,0,0,0,0
66.128347,0,0,0,0
66.442938,0,0,0,0
67.566024,0,0,0,0
71.050400,0,0,0,0
74.358891,0,0,0,0
76.392146,0,0,0,0
81.162116,0,0,0,0
81.045373,0,0,0,0
78.268612,0,0,0,0
80.930911,0,0,0,0
73.826326,0,0,0,0
79.559976,0,0,0,0
79.138739,0,0,0,0
75.423965,0,0,0,0
84.185991,0,0,0,0
78.626402,0,0,0,0
81.276293,0,0,0,0
78.127143,0,0,0,0
78.708639,0,0,0,0
90.790331,0,0,0,0
81.288538,0,0,0,0
75.603541,0,0,0,0
77.696478,0,0,0,0
74.798123,0,0,0,0
83.675858,0,0,0,0
81.819478,0,0,0,0
72.947137,0,0,0,0
95.666201,0,0,0,0
77.650849,0,0,0,0
77.094226,0,0,0,0
