#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
50.344271,0,0,0,0
48.963062,0,0,0,0
48.479980,0,0,0,0
49.928048,0,0,0,0
48.210942,0,0,0,0
48.730241,0,0,0,0
50.593458,0,0,0,0
49.292039,0,0,0,0
48.782548,0,0,0,0
48.796785,0,0,0,0
48.965842,0,0,0,0
48.524934,0,0,0,0
48.523656,0,0,0,0
48.233961,0,0,0,0
48.820717,0,0,0,0
46.929378,0,0,0,0
45.859669,0,0,0,0
45.357488,0,0,0,0
44.781647,0,0,0,0
44.328041,0,0,0,0
44.465448,0,0,0,0
44.476489,0,0,0,0
44.021270,0,0,0,0
44.544655,0,0,0,0
44.107305,0,0,0,0
43.036923,0,0,0,0
43.653562,0,0,0,0
42.153430,0,0,0,0
42.102296,0,0,0,0
42.545787,0,0,0,0
45.036336,0,0,0,0
43.682084,0,0,0,0
44.048691,0,0,0,0
42.925418,0,0,0,0
40.649438,0,0,0,0
41.952582,0,0,0,0
52.853367,0,0,0,0
43.076305,0,0,0,0
42.874073,0,0,0,0
42.707067,0,0,0,0
60.866087,0,0,0,0
43.654272,0,0,0,0
47.428722,0,0,0,0
43.565968,0,0,0,0
43.322440,0,0,0,0
43.424985,0,0,0,0
44.500627,0,0,0,0
44.762636,0,0,0,0
44.440211,0,0,0,0
44.246618,0,0,0,0
46.286302,0,0,0,0
45.682159,0,0,0,0
46.500869,0,0,0,0
45.041202,0,0,0,0
44.298171,0,0,0,0
44.792119,0,0,0,0
45.333785,0,0,0,0
45.229463,0,0,0,0
45.943314,0,0,0,0
44.583600,0,0,0,0
46.091431,0,0,0,0
45.886795,0,0,0,0
46.481994,0,0,0,0
48.295835,0,0,0,0
47.704553,0,0,0,0
46.518136,0,0,0,0
46.794457,0,0,0,0
48.507355,0,0,0,0
48.762230,0,0,0,0
49.595439,0,0,0,0
47.893803,0,0,0,0
50.238668,0,0,0,0
52.505929,0,0,0,0
52.005954,0,0,0,0
52.641876,0,0,0,0
72.882075,0,0,0,0
52.563465,0,0,0,0
53.344873,0,0,0,0
56.934391,0,0,0,0
61.314442,0,0,0,0
55.767077,0,0,0,0
56.644654,0,0,0,0
56.169220,0,0,0,0
56.746692,0,0,0,0
56.795902,0,0,0,0
56.353041,0,0,0,0
55.169324,0,0,0,0
56.978355,0,0,0,0
56.854865,0,0,0,0
55.886118,0,0,0,0
68.307823,0,0,0,0
57.600606,0,0,0,0
57.679077,0,0,0,0
63.581747,0,0,0,0
57.223725,0,0,0,0
57.024567,0,0,0,0
78.725920,0,0,0,0
57.005795,0,0,0,0
58.993500,0,0,0,0
58.840909,0,0,0,0
58.869519,0,0,0,0
57.295369,0,0,0,0
58.681822,0,0,0,0
57.574700,0,0,0,0
59.914266,0,0,0,0
59.233866,0,0,0,0
60.073827,0,0,0,0
58.668600,0,0,0,0
58.839008,0,0,0,0
56.730366,0,0,0,0
60.173239,0,0,0,0
56.252985,0,0,0,0
57.674851,0,0,0,0
59.424086,0,0,0,0
58.906406,0,0,0,0
60.412621,0,0,0,0
62.433963,0,0,0,0
81.962317,0,0,0,0
64.046072,0,0,0,0
67.330906,0,0,0,0
64.968882,0,0,0,0
66.264391,0,0,0,0
61.589321,0,0,0,0
63.044449,0,0,0,0
63.446123,0,0,0,0
64.657965,0,0,0,0
69.427592,0,0,0,0
63.764511,0,0,0,0
66.354775,0,0,0,0
71.842379,0,0,0,0
64.986425,0,0,0,0
70.725312,0,0,0,0
65.164182,0,0,0,0
64.562632,0,0,0,0
65.852404,0,0,0,0
64.133435,0,0,0,0
65.656524,0,0,0,0
66.716289,0,0,0,0
67.884048,0,0,0,0
71.391046,0,0,0,0
76.594571,0,0,0,0
75.499287,0,0,0,0
78.445797,0,0,0,0
70.607266,0,0,0,0
79.227242,0,0,0,0
75.534901,0,0,0,0
77.577622,0,0,0,0
77.355735,0,0,0,0
75.328995,0,0,0,0
80.820022,0,0,0,0
77.634106,0,0,0,0
77.004315,0,0,0,0
