#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
42.390054,0,0,0,0
42.257423,0,0,0,0
40.404204,0,0,0,0
2.176007,3,1,0,463
3.968095,3,1,0,546
2.341291,3,1,0,559
3.839112,4,1,0,767
6.351652,5,1,0,1065
4.347455,5,2,0,1344
5.821300,5,3,0,1821
7.596196,5,3,0,2456
7.353707,5,5,0,2905
10.177495,5,6,0,3464
12.264059,0,0,0,0
18.251971,0,0,0,0
15.427127,0,0,0,0
17.146968,0,0,0,0
20.653677,0,0,0,0
21.240849,0,0,0,0
22.149902,0,0,0,0
24.229132,0,0,0,0
26.433102,0,0,0,0
27.814522,0,0,0,0
29.592318,0,0,0,0
34.956337,0,0,0,0
32.842353,0,0,0,0
33.522766,0,0,0,0
32.833773,0,0,0,0
46.582378,0,0,0,0
34.765631,0,0,0,0
31.299774,0,0,0,0
39.946902,0,0,0,0
29.699480,0,0,0,0
28.539067,0,0,0,0
29.053284,0,0,0,0
28.048267,0,0,0,0
29.198491,0,0,0,0
27.997998,0,0,0,0
28.335264,0,0,0,0
33.916436,0,0,0,0
29.797017,0,0,0,0
30.212203,0,0,0,0
32.098758,0,0,0,0
35.433930,0,0,0,0
34.412466,0,0,0,0
35.289643,0,0,0,0
48.331001,0,0,0,0
42.075975,0,0,0,0
37.306675,0,0,0,0
35.617739,0,0,0,0
38.446126,0,0,0,0
41.104390,0,0,0,0
38.004231,0,0,0,0
37.702349,0,0,0,0
49.653896,0,0,0,0
40.662842,0,0,0,0
41.017397,0,0,0,0
38.743106,0,0,0,0
51.225479,0,0,0,0
38.311130,0,0,0,0
39.278263,0,0,0,0
38.862506,0,0,0,0
39.808872,0,0,0,0
44.773418,0,0,0,0
47.626355,0,0,0,0
41.430060,0,0,0,0
41.262272,0,0,0,0
42.102113,0,0,0,0
40.764194,0,0,0,0
40.661726,0,0,0,0
40.832321,0,0,0,0
41.774697,0,0,0,0
43.319353,0,0,0,0
43.597204,0,0,0,0
44.392973,0,0,0,0
46.592265,0,0,0,0
43.888173,0,0,0,0
56.721247,0,0,0,0
48.227040,0,0,0,0
48.329082,0,0,0,0
46.196625,0,0,0,0
45.548387,0,0,0,0
49.241213,0,0,0,0
44.727072,0,0,0,0
44.493068,0,0,0,0
47.871150,0,0,0,0
47.990963,0,0,0,0
58.644883,0,0,0,0
45.767454,0,0,0,0
50.175002,0,0,0,0
46.298406,0,0,0,0
47.370834,0,0,0,0
47.006340,0,0,0,0
46.871810,0,0,0,0
47.537269,0,0,0,0
46.450602,0,0,0,0
47.835619,0,0,0,0
48.692783,0,0,0,0
49.936060,0,0,0,0
49.721108,0,0,0,0
59.501704,0,0,0,0
50.265079,0,0,0,0
52.954318,0,0,0,0
50.098760,0,0,0,0
51.649462,0,0,0,0
50.253323,0,0,0,0
57.960452,0,0,0,0
50.678547,0,0,0,0
52.211123,0,0,0,0
52.323903,0,0,0,0
53.755061,0,0,0,0
51.154107,0,0,0,0
52.307842,0,0,0,0
50.095952,0,0,0,0
52.459213,0,0,0,0
49.227112,0,0,0,0
50.695449,0,0,0,0
61.050196,0,0,0,0
49.098128,0,0,0,0
61.323663,0,0,0,0
49.958830,0,0,0,0
48.955566,0,0,0,0
49.512303,0,0,0,0
52.350984,0,0,0,0
48.908727,0,0,0,0
66.965100,0,0,0,0
53.637044,0,0,0,0
48.617564,0,0,0,0
49.493117,0,0,0,0
52.180226,0,0,0,0
52.407965,0,0,0,0
53.569499,0,0,0,0
60.025343,0,0,0,0
52.732910,0,0,0,0
52.286633,0,0,0,0
52.491093,0,0,0,0
53.941977,0,0,0,0
52.427311,0,0,0,0
57.469902,0,0,0,0
59.490863,0,0,0,0
51.566494,0,0,0,0
51.841352,0,0,0,0
51.967807,0,0,0,0
51.273350,0,0,0,0
52.631511,0,0,0,0
50.898986,0,0,0,0
52.121190,0,0,0,0
52.649444,0,0,0,0
51.225359,0,0,0,0
51.388469,0,0,0,0
53.571328,0,0,0,0
53.161802,0,0,0,0
52.309057,0,0,0,0
54.275818,0,0,0,0
52.814396,0,0,0,0
54.498437,0,0,0,0
54.566314,0,0,0,0
54.328483,0,0,0,0
54.804946,0,0,0,0
54.098212,0,0,0,0
55.211883,0,0,0,0
58.164069,0,0,0,0
55.506727,0,0,0,0
55.315218,0,0,0,0
55.476275,0,0,0,0
57.274051,0,0,0,0
57.610473,0,0,0,0
58.342226,0,0,0,0
59.877746,0,0,0,0
77.231599,0,0,0,0
55.927180,0,0,0,0
56.223425,0,0,0,0
56.920120,0,0,0,0
65.362960,0,0,0,0
57.247532,0,0,0,0
60.550705,0,0,0,0
57.322132,0,0,0,0
57.630359,0,0,0,0
58.644925,0,0,0,0
58.915798,0,0,0,0
59.682240,0,0,0,0
58.755746,0,0,0,0
59.952791,0,0,0,0
58.140120,0,0,0,0
58.624369,0,0,0,0
59.543366,0,0,0,0
56.971300,0,0,0,0
55.985590,0,0,0,0
56.686808,0,0,0,0
57.340970,0,0,0,0
58.575534,0,0,0,0
60.456569,0,0,0,0
58.956121,0,0,0,0
56.873478,0,0,0,0
58.618399,0,0,0,0
56.599219,0,0,0,0
55.956613,0,0,0,0
55.941771,0,0,0,0
58.053168,0,0,0,0
59.232233,0,0,0,0
60.139017,0,0,0,0
65.127404,0,0,0,0
65.582218,0,0,0,0
60.312296,0,0,0,0
60.253919,0,0,0,0
59.836081,0,0,0,0
60.489826,0,0,0,0
59.921146,0,0,0,0
72.367825,0,0,0,0
62.208959,0,0,0,0
60.986512,0,0,0,0
64.489267,0,0,0,0
63.501547,0,0,0,0
65.064847,0,0,0,0
62.489945,0,0,0,0
60.624971,0,0,0,0
69.015314,0,0,0,0
63.319732,0,0,0,0
58.064249,0,0,0,0
57.503676,0,0,0,0
56.935992,0,0,0,0
59.279779,0,0,0,0
56.230087,0,0,0,0
56.957664,0,0,0,0
56.365320,0,0,0,0
55.848064,0,0,0,0
60.033829,0,0,0,0
59.098403,0,0,0,0
57.479280,0,0,0,0
60.093216,0,0,0,0
61.053443,0,0,0,0
57.805939,0,0,0,0
58.496619,0,0,0,0
57.215293,0,0,0,0
62.122513,0,0,0,0
56.218960,0,0,0,0
62.204531,0,0,0,0
57.165190,0,0,0,0
59.638553,0,0,0,0
57.682904,0,0,0,0
55.348004,0,0,0,0
55.722368,0,0,0,0
60.638841,0,0,0,0
54.987107,0,0,0,0
54.764425,0,0,0,0
54.233053,0,0,0,0
54.712144,0,0,0,0
58.067167,0,0,0,0
51.540482,0,0,0,0
53.676878,0,0,0,0
54.171477,0,0,0,0
57.152968,0,0,0,0
52.922744,0,0,0,0
52.512197,0,0,0,0
52.044543,0,0,0,0
51.846188,0,0,0,0
50.673810,0,0,0,0
50.243207,0,0,0,0
53.369098,0,0,0,0
50.167778,0,0,0,0
48.453242,0,0,0,0
48.363102,0,0,0,0
50.640979,0,0,0,0
51.938834,0,0,0,0
48.951547,0,0,0,0
47.335921,0,0,0,0
47.535862,0,0,0,0
47.539997,0,0,0,0
47.879350,0,0,0,0
52.822911,0,0,0,0
46.826832,0,0,0,0
46.858958,0,0,0,0
57.999751,0,0,0,0
45.910794,0,0,0,0
45.320127,0,0,0,0
52.319298,0,0,0,0
46.145887,0,0,0,0
43.038860,0,0,0,0
42.298507,0,0,0,0
41.944966,0,0,0,0
43.734475,0,0,0,0
41.882945,0,0,0,0
42.344202,0,0,0,0
52.123343,0,0,0,0
41.512351,0,0,0,0
43.413245,0,0,0,0
42.326830,0,0,0,0
42.407638,0,0,0,0
41.856230,0,0,0,0
42.922075,0,0,0,0
41.388466,0,0,0,0
40.314208,0,0,0,0
46.907100,0,0,0,0
42.847351,0,0,0,0
43.299651,0,0,0,0
42.391559,0,0,0,0
42.457151,0,0,0,0
45.565175,0,0,0,0
60.831632,0,0,0,0
43.775786,0,0,0,0
43.707436,0,0,0,0
43.061278,0,0,0,0
44.461003,0,0,0,0
45.156873,0,0,0,0
48.400578,0,0,0,0
49.013885,0,0,0,0
47.423796,0,0,0,0
44.812243,0,0,0,0
44.271494,0,0,0,0
45.075552,0,0,0,0
48.480456,0,0,0,0
46.190523,0,0,0,0
44.043260,0,0,0,0
43.679827,0,0,0,0
45.327917,0,0,0,0
43.626976,0,0,0,0
45.698487,0,0,0,0
44.626760,0,0,0,0
45.078490,0,0,0,0
49.773055,0,0,0,0
46.951678,0,0,0,0
45.174920,0,0,0,0
44.824211,0,0,0,0
45.522700,0,0,0,0
47.327907,0,0,0,0
47.814795,0,0,0,0
48.506486,0,0,0,0
48.212852,0,0,0,0
48.535064,0,0,0,0
50.994831,0,0,0,0
49.932510,0,0,0,0
51.812618,0,0,0,0
50.054204,0,0,0,0
53.182850,0,0,0,0
54.662855,0,0,0,0
55.572808,0,0,0,0
55.721388,0,0,0,0
54.418547,0,0,0,0
54.432758,0,0,0,0
55.840520,0,0,0,0
56.789766,0,0,0,0
60.321861,0,0,0,0
59.625549,0,0,0,0
57.036556,0,0,0,0
56.251514,0,0,0,0
57.788877,0,0,0,0
56.026283,0,0,0,0
57.245152,0,0,0,0
58.810481,0,0,0,0
57.761126,0,0,0,0
59.262693,0,0,0,0
58.722722,0,0,0,0
61.721376,0,0,0,0
58.411965,0,0,0,0
58.249321,0,0,0,0
57.200101,0,0,0,0
58.274445,0,0,0,0
59.474901,0,0,0,0
60.511886,0,0,0,0
58.104728,0,0,0,0
64.254717,0,0,0,0
58.288888,0,0,0,0
61.299597,0,0,0,0
59.492032,0,0,0,0
60.214487,0,0,0,0
65.404379,0,0,0,0
56.912188,0,0,0,0
60.816512,0,0,0,0
58.132701,0,0,0,0
58.159518,0,0,0,0
56.726892,0,0,0,0
57.580954,0,0,0,0
62.986081,0,0,0,0
62.542214,0,0,0,0
63.182829,0,0,0,0
65.356631,0,0,0,0
63.140317,0,0,0,0
62.082473,0,0,0,0
64.096472,0,0,0,0
64.098283,0,0,0,0
63.160817,0,0,0,0
63.281319,0,0,0,0
66.597119,0,0,0,0
70.040085,0,0,0,0
71.005415,0,0,0,0
63.747545,0,0,0,0
62.128426,0,0,0,0
83.345365,0,0,0,0
73.756686,0,0,0,0
67.252468,0,0,0,0
64.407745,0,0,0,0
64.561856,0,0,0,0
64.455214,0,0,0,0
66.575456,0,0,0,0
66.021626,0,0,0,0
74.420948,0,0,0,0
75.905948,0,0,0,0
77.071509,0,0,0,0
78.191234,0,0,0,0
81.832342,0,0,0,0
77.799721,0,0,0,0
79.664811,0,0,0,0
73.277051,0,0,0,0
72.552367,0,0,0,0
81.214587,0,0,0,0
79.038532,0,0,0,0
82.924161,0,0,0,0
80.085663,0,0,0,0
79.485030,0,0,0,0
82.297594,0,0,0,0
80.845695,0,0,0,0
81.950935,0,0,0,0
98.029647,0,0,0,0
85.752234,0,0,0,0
76.003361,0,0,0,0
78.319062,0,0,0,0
80.912532,0,0,0,0
81.612054,0,0,0,0
73.091776,0,0,0,0
73.410887,0,0,0,0
77.259754,0,0,0,0
73.597380,0,0,0,0
74.877652,0,0,0,0
73.984551,0,0,0,0
81.381256,0,0,0,0
82.862219,0,0,0,0
78.125903,0,0,0,0
77.638129,0,0,0,0
102.917699,0,0,0,0
80.191572,0,0,0,0
79.359945,0,0,0,0
83.121910,0,0,0,0
76.150833,0,0,0,0
77.477514,0,0,0,0
80.957372,0,0,0,0
70.992086,0,0,0,0
71.173436,0,0,0,0
67.439640,0,0,0,0
67.162663,0,0,0,0
66.506779,0,0,0,0
74.627918,0,0,0,0
71.416141,0,0,0,0
65.548074,0,0,0,0
72.228576,0,0,0,0
70.819718,0,0,0,0
70.696608,0,0,0,0
68.019496,0,0,0,0
66.213603,0,0,0,0
77.075908,0,0,0,0
63.915791,0,0,0,0
63.933957,0,0,0,0
64.715760,0,0,0,0
67.699207,0,0,0,0
68.125394,0,0,0,0
72.791145,0,0,0,0
63.452315,0,0,0,0
65.706615,0,0,0,0
62.166116,0,0,0,0
62.385964,0,0,0,0
60.432129,0,0,0,0
62.453357,0,0,0,0
65.476877,0,0,0,0
64.363310,0,0,0,0
64.413724,0,0,0,0
71.653610,0,0,0,0
66.034185,0,0,0,0
62.366785,0,0,0,0
67.216325,0,0,0,0
66.850161,0,0,0,0
61.315338,0,0,0,0
62.705789,0,0,0,0
75.727543,0,0,0,0
61.861461,0,0,0,0
69.534615,0,0,0,0
62.341506,0,0,0,0
66.349479,0,0,0,0
61.072423,0,0,0,0
61.050847,0,0,0,0
59.503167,0,0,0,0
63.559822,0,0,0,0
59.413186,0,0,0,0
62.174590,0,0,0,0
59.980353,0,0,0,0
63.180838,0,0,0,0
58.332590,0,0,0,0
61.713244,0,0,0,0
62.096032,0,0,0,0
63.412638,0,0,0,0
60.355888,0,0,0,0
59.083171,0,0,0,0
59.645982,0,0,0,0
58.975237,0,0,0,0
60.169857,0,0,0,0
58.729363,0,0,0,0
57.370991,0,0,0,0
58.188865,0,0,0,0
58.521179,0,0,0,0
59.537368,0,0,0,0
58.986721,0,0,0,0
57.843653,0,0,0,0
58.912915,0,0,0,0
57.894028,0,0,0,0
59.923281,0,0,0,0
64.995836,0,0,0,0
58.045265,0,0,0,0
61.151661,0,0,0,0
60.221424,0,0,0,0
62.879405,0,0,0,0
61.055259,0,0,0,0
70.283434,0,0,0,0
71.288108,0,0,0,0
70.370224,0,0,0,0
72.135615,0,0,0,0
67.511880,0,0,0,0
66.269392,0,0,0,0
68.213021,0,0,0,0
68.890211,0,0,0,0
83.459520,0,0,0,0
69.347211,0,0,0,0
70.046142,0,0,0,0
68.986775,0,0,0,0
69.401608,0,0,0,0
72.899103,0,0,0,0
72.791057,0,0,0,0
72.040215,0,0,0,0
71.894706,0,0,0,0
74.505537,0,0,0,0
74.456328,0,0,0,0
75.883591,0,0,0,0
74.025672,0,0,0,0
79.038685,0,0,0,0
78.847641,0,0,0,0
86.078409,0,0,0,0
82.544308,0,0,0,0
92.772217,0,0,0,0
90.275432,0,0,0,0
97.100434,0,0,0,0
94.640407,0,0,0,0
91.785531,0,0,0,0
96.814159,0,0,0,0
97.763122,0,0,0,0
95.433009,0,0,0,0
110.724538,0,0,0,0
98.703492,0,0,0,0
100.614680,0,0,0,0
109.856425,0,0,0,0
111.224616,0,0,0,0
98.599478,0,0,0,0
94.918234,0,0,0,0
96.378712,0,0,0,0
98.597794,0,0,0,0
99.744917,0,0,0,0
106.157411,0,0,0,0
98.700588,0,0,0,0
99.614183,0,0,0,0
99.992905,0,0,0,0
99.428935,0,0,0,0
102.040604,0,0,0,0
97.619651,0,0,0,0
99.874555,0,0,0,0
99.525990,0,0,0,0
98.499114,0,0,0,0
101.007425,0,0,0,0
102.168823,0,0,0,0
99.853688,0,0,0,0
99.453845,0,0,0,0
95.801312,0,0,0,0
101.474388,0,0,0,0
102.689853,0,0,0,0
97.077424,0,0,0,0
90.650089,0,0,0,0
92.760634,0,0,0,0
92.789600,0,0,0,0
90.332054,0,0,0,0
90.051201,0,0,0,0
86.702877,0,0,0,0
93.984869,0,0,0,0
88.798208,0,0,0,0
89.852861,0,0,0,0
125.846788,0,0,0,0
84.636024,0,0,0,0
88.426907,0,0,0,0
82.071136,0,0,0,0
82.240737,0,0,0,0
81.227746,0,0,0,0
81.356420,0,0,0,0
83.640216,0,0,0,0
83.270718,0,0,0,0
80.145362,0,0,0,0
79.181221,0,0,0,0
81.906941,0,0,0,0
80.112176,0,0,0,0
79.981698,0,0,0,0
80.939378,0,0,0,0
80.103585,0,0,0,0
80.304767,0,0,0,0
83.548413,0,0,0,0
83.069074,0,0,0,0
84.027007,0,0,0,0
84.949973,0,0,0,0
88.779928,0,0,0,0
85.310233,0,0,0,0
91.126670,0,0,0,0
83.874928,0,0,0,0
83.680088,0,0,0,0
84.344356,0,0,0,0
86.066056,0,0,0,0
83.716889,0,0,0,0
85.197409,0,0,0,0
86.513967,0,0,0,0
85.022703,0,0,0,0
97.512519,0,0,0,0
90.941233,0,0,0,0
99.484430,0,0,0,0
90.494961,0,0,0,0
97.958343,0,0,0,0
100.605601,0,0,0,0
96.548680,0,0,0,0
95.101942,0,0,0,0
99.435183,0,0,0,0
96.511488,0,0,0,0
100.097765,0,0,0,0
106.361041,0,0,0,0
98.882760,0,0,0,0
101.443198,0,0,0,0
111.747809,0,0,0,0
100.077404,0,0,0,0
100.175720,0,0,0,0
102.733348,0,0,0,0
102.372473,0,0,0,0
106.360813,0,0,0,0
105.644155,0,0,0,0
120.379139,0,0,0,0
107.285471,0,0,0,0
107.039676,0,0,0,0
106.307397,0,0,0,0
102.930666,0,0,0,0
104.870707,0,0,0,0
105.041852,0,0,0,0
113.824101,0,0,0,0
103.452215,0,0,0,0
109.108073,0,0,0,0
101.472828,0,0,0,0
103.245914,0,0,0,0
102.245868,0,0,0,0
100.375371,0,0,0,0
103.371045,0,0,0,0
106.543850,0,0,0,0
103.266665,0,0,0,0
102.263365,0,0,0,0
102.662143,0,0,0,0
103.877805,0,0,0,0
105.334293,0,0,0,0
108.082944,0,0,0,0
109.885353,0,0,0,0
109.762068,0,0,0,0
110.243990,0,0,0,0
130.184656,0,0,0,0
110.067787,0,0,0,0
110.452806,0,0,0,0
112.896848,0,0,0,0
112.176349,0,0,0,0
114.127452,0,0,0,0
107.831931,0,0,0,0
108.928519,0,0,0,0
108.879549,0,0,0,0
113.035013,0,0,0,0
117.828044,0,0,0,0
110.592450,0,0,0,0
115.282944,0,0,0,0
130.842958,0,0,0,0
111.712380,0,0,0,0
125.965238,0,0,0,0
116.095774,0,0,0,0
110.724068,0,0,0,0
114.947395,0,0,0,0
108.508383,0,0,0,0
107.786425,0,0,0,0
110.656137,0,0,0,0
112.019053,0,0,0,0
104.912613,0,0,0,0
105.638027,0,0,0,0
111.795243,0,0,0,0
107.333240,0,0,0,0
104.657681,0,0,0,0
103.099348,0,0,0,0
106.425662,0,0,0,0
110.034065,0,0,0,0
103.196645,0,0,0,0
100.534313,0,0,0,0
98.392592,0,0,0,0
99.995053,0,0,0,0
98.264044,0,0,0,0
98.125283,0,0,0,0
97.389884,0,0,0,0
97.688280,0,0,0,0
98.079302,0,0,0,0
95.912335,0,0,0,0
107.670085,0,0,0,0
104.616070,0,0,0,0
103.146831,0,0,0,0
96.844030,0,0,0,0
104.093056,0,0,0,0
99.378769,0,0,0,0
102.590972,0,0,0,0
100.046967,0,0,0,0
101.152232,0,0,0,0
112.631666,0,0,0,0
97.396016,0,0,0,0
99.164497,0,0,0,0
104.502682,0,0,0,0
101.242467,0,0,0,0
98.786258,0,0,0,0
100.077875,0,0,0,0
106.255421,0,0,0,0
101.794398,0,0,0,0
100.360788,0,0,0,0
101.220267,0,0,0,0
91.901917,0,0,0,0
92.611974,0,0,0,0
92.475252,0,0,0,0
97.731989,0,0,0,0
92.426105,0,0,0,0
106.850732,0,0,0,0
92.177796,0,0,0,0
92.395644,0,0,0,0
92.863960,0,0,0,0
120.607539,0,0,0,0
96.537993,0,0,0,0
127.756983,0,0,0,0
92.867384,0,0,0,0
94.218889,0,0,0,0
94.744266,0,0,0,0
96.244793,0,0,0,0
101.867893,0,0,0,0
101.653505,0,0,0,0
105.079400,0,0,0,0
104.960909,0,0,0,0
108.480730,0,0,0,0
108.447256,0,0,0,0
107.985744,0,0,0,0
111.097084,0,0,0,0
113.090076,0,0,0,0
115.118540,0,0,0,0
115.366571,0,0,0,0
121.859337,0,0,0,0
113.897502,0,0,0,0
116.690200,0,0,0,0
112.129944,0,0,0,0
109.762403,0,0,0,0
117.604093,0,0,0,0
110.039877,0,0,0,0
112.054163,0,0,0,0
115.027680,0,0,0,0
108.221689,0,0,0,0
105.729281,0,0,0,0
105.181329,0,0,0,0
108.510421,0,0,0,0
107.313354,0,0,0,0
103.719756,0,0,0,0
104.906829,0,0,0,0
96.184224,0,0,0,0
97.223138,0,0,0,0
90.585793,0,0,0,0
86.686011,0,0,0,0
85.344725,0,0,0,0
84.949991,0,0,0,0
89.763327,0,0,0,0
74.950139,0,0,0,0
74.907785,0,0,0,0
73.456280,0,0,0,0
81.219547,0,0,0,0
65.912565,0,0,0,0
66.824151,0,0,0,0
65.207821,0,0,0,0
59.144877,0,0,0,0
57.784573,0,0,0,0
55.867926,0,0,0,0
53.196932,0,0,0,0
52.761576,0,0,0,0
